x1,x2,x3,x4,x5,x6,x7,x8,x9,y
20,1,41.0,1,< 1 Year,No,29541.0,160.0,249,0
36,1,28.0,0,1-2 Year,Yes,30725.0,124.0,230,0
29,1,28.0,1,< 1 Year,No,47312.0,152.0,235,0
25,1,2.0,1,< 1 Year,No,28477.0,152.0,241,0
55,1,8.0,0,1-2 Year,Yes,41594.0,154.0,34,0
24,1,41.0,1,< 1 Year,No,34875.0,152.0,146,0
26,1,36.0,0,< 1 Year,Yes,26746.0,152.0,171,0
22,1,45.0,0,< 1 Year,Yes,30447.0,152.0,225,0
43,1,8.0,0,1-2 Year,Yes,34688.0,154.0,34,1
38,1,28.0,0,1-2 Year,Yes,29388.0,26.0,211,0
32,1,41.0,1,< 1 Year,No,28530.0,152.0,86,0
57,1,46.0,0,1-2 Year,Yes,32048.0,124.0,143,0
24,1,47.0,1,< 1 Year,No,24218.0,152.0,90,0
21,1,46.0,1,< 1 Year,No,30544.0,152.0,126,0
80,1,28.0,0,1-2 Year,Yes,38787.0,157.0,69,0
23,1,30.0,0,< 1 Year,Yes,37633.0,152.0,239,0
22,1,35.0,1,< 1 Year,No,23735.0,152.0,88,0
23,1,8.0,1,< 1 Year,No,46096.0,152.0,79,0
45,1,28.0,1,1-2 Year,No,35116.0,26.0,81,0
24,1,8.0,1,< 1 Year,No,45251.0,152.0,275,0
25,1,10.0,1,< 1 Year,No,29201.0,152.0,13,0
24,1,2.0,1,< 1 Year,No,38529.0,152.0,269,0
25,1,10.0,1,< 1 Year,No,25665.0,152.0,157,0
36,1,6.0,1,1-2 Year,No,23473.0,152.0,127,0
59,1,28.0,0,1-2 Year,No,53748.0,26.0,153,0
24,1,8.0,1,< 1 Year,No,43289.0,152.0,168,0
25,1,29.0,1,< 1 Year,No,36839.0,152.0,42,0
45,1,28.0,0,> 2 Years,Yes,55602.0,26.0,269,1
74,1,46.0,1,1-2 Year,No,25310.0,11.0,166,0
26,1,41.0,1,< 1 Year,No,34755.0,152.0,121,0
34,1,28.0,0,1-2 Year,Yes,28897.0,124.0,275,1
52,1,28.0,0,> 2 Years,Yes,2630.0,122.0,101,0
40,1,31.0,0,1-2 Year,Yes,2630.0,124.0,272,0
37,1,45.0,0,1-2 Year,Yes,43386.0,124.0,184,0
24,1,29.0,1,< 1 Year,No,30626.0,152.0,103,0
75,1,8.0,0,1-2 Year,Yes,34898.0,26.0,224,0
23,1,39.0,1,< 1 Year,No,30924.0,151.0,46,0
22,1,33.0,1,< 1 Year,No,21336.0,152.0,32,0
25,1,8.0,0,< 1 Year,Yes,35232.0,152.0,83,0
44,1,6.0,1,1-2 Year,No,26195.0,106.0,204,0
35,1,28.0,0,1-2 Year,Yes,33955.0,124.0,233,1
34,1,30.0,0,1-2 Year,Yes,2630.0,156.0,100,1
44,1,28.0,0,1-2 Year,Yes,20913.0,124.0,123,0
39,1,28.0,0,1-2 Year,Yes,72515.0,26.0,167,0
27,1,30.0,1,< 1 Year,No,28162.0,153.0,185,0
27,1,28.0,0,< 1 Year,Yes,41399.0,26.0,237,0
52,1,28.0,0,1-2 Year,Yes,45922.0,26.0,16,0
69,1,41.0,1,1-2 Year,No,32360.0,152.0,47,0
49,1,39.0,0,1-2 Year,No,24818.0,124.0,222,0
61,1,47.0,1,1-2 Year,No,39301.0,16.0,90,0
23,1,15.0,1,< 1 Year,No,27188.0,152.0,136,0
39,1,3.0,0,1-2 Year,Yes,28944.0,155.0,124,0
74,1,8.0,0,1-2 Year,Yes,2630.0,7.0,85,0
60,1,9.0,0,1-2 Year,No,2630.0,26.0,174,0
75,1,17.0,1,1-2 Year,No,39375.0,124.0,88,0
51,1,28.0,0,1-2 Year,Yes,43357.0,52.0,291,0
24,1,32.0,1,< 1 Year,No,29566.0,152.0,37,0
44,1,28.0,1,1-2 Year,No,29411.0,31.0,63,0
27,1,35.0,1,< 1 Year,No,37329.0,152.0,20,0
46,1,28.0,1,1-2 Year,No,37219.0,124.0,109,0
71,1,28.0,0,1-2 Year,Yes,32617.0,157.0,249,0
20,1,8.0,1,< 1 Year,No,43721.0,160.0,152,0
34,1,46.0,1,1-2 Year,No,28377.0,152.0,71,0
40,1,28.0,0,1-2 Year,Yes,25394.0,124.0,61,0
49,1,28.0,0,1-2 Year,Yes,34979.0,26.0,200,0
21,1,15.0,1,< 1 Year,No,38143.0,160.0,293,0
42,1,38.0,0,1-2 Year,No,2630.0,26.0,111,1
65,1,41.0,1,1-2 Year,No,38216.0,26.0,279,0
28,1,45.0,1,< 1 Year,No,23700.0,152.0,128,0
44,1,28.0,0,1-2 Year,Yes,2630.0,156.0,282,1
39,1,28.0,0,> 2 Years,Yes,35434.0,26.0,148,1
64,1,28.0,0,1-2 Year,Yes,45775.0,122.0,27,0
31,1,8.0,0,1-2 Year,Yes,33363.0,124.0,43,1
67,1,28.0,0,1-2 Year,Yes,33184.0,13.0,84,0
34,1,21.0,1,< 1 Year,No,2630.0,160.0,186,0
44,1,28.0,1,1-2 Year,No,2630.0,124.0,160,0
50,1,4.0,1,1-2 Year,No,2630.0,124.0,288,0
26,1,47.0,1,< 1 Year,No,24743.0,152.0,116,0
21,1,8.0,1,< 1 Year,No,33333.0,160.0,283,0
25,1,25.0,1,< 1 Year,No,25652.0,152.0,27,0
22,1,46.0,0,< 1 Year,Yes,31249.0,152.0,142,0
30,1,29.0,1,< 1 Year,No,27811.0,152.0,182,0
33,1,46.0,0,< 1 Year,Yes,23998.0,124.0,132,1
29,1,11.0,1,< 1 Year,No,35145.0,152.0,220,0
38,1,50.0,0,1-2 Year,Yes,28244.0,157.0,190,1
23,1,17.0,1,< 1 Year,No,24838.0,152.0,67,0
54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,125,0
67,1,28.0,0,1-2 Year,Yes,33891.0,26.0,206,0
34,1,28.0,0,1-2 Year,Yes,36093.0,124.0,293,0
70,1,28.0,1,1-2 Year,No,2630.0,26.0,67,0
27,1,35.0,1,< 1 Year,No,24824.0,152.0,224,0
26,1,11.0,1,< 1 Year,No,30369.0,152.0,257,0
44,1,41.0,0,1-2 Year,Yes,35323.0,12.0,106,0
53,1,28.0,0,1-2 Year,Yes,28563.0,26.0,254,0
37,1,9.0,1,1-2 Year,No,32092.0,152.0,199,0
57,1,28.0,0,> 2 Years,Yes,59752.0,26.0,106,0
69,1,0.0,0,1-2 Year,No,2630.0,26.0,287,0
22,1,30.0,0,< 1 Year,Yes,33460.0,152.0,14,1
25,1,36.0,1,< 1 Year,No,27080.0,152.0,48,0
49,1,31.0,0,1-2 Year,Yes,2630.0,122.0,44,1
41,1,28.0,0,1-2 Year,Yes,42788.0,124.0,157,0
61,1,19.0,1,1-2 Year,Yes,44129.0,124.0,44,0
21,1,8.0,0,< 1 Year,Yes,30616.0,152.0,65,0
23,1,47.0,0,< 1 Year,Yes,37481.0,152.0,185,0
57,1,44.0,0,1-2 Year,Yes,2630.0,7.0,90,0
46,1,8.0,0,1-2 Year,No,34290.0,124.0,115,0
28,1,30.0,1,< 1 Year,No,26401.0,152.0,124,0
37,1,36.0,0,1-2 Year,Yes,2630.0,152.0,152,0
71,1,28.0,0,> 2 Years,Yes,2630.0,158.0,255,0
35,1,45.0,0,1-2 Year,Yes,29051.0,157.0,131,0
24,1,41.0,1,< 1 Year,No,33130.0,152.0,248,0
24,1,35.0,1,< 1 Year,No,33627.0,152.0,236,0
55,1,28.0,0,> 2 Years,Yes,56493.0,156.0,227,0
33,1,28.0,1,1-2 Year,No,54035.0,124.0,141,0
38,1,4.0,1,1-2 Year,Yes,2630.0,156.0,249,0
35,1,29.0,0,1-2 Year,Yes,40166.0,152.0,292,0
27,1,21.0,1,< 1 Year,No,34469.0,152.0,189,0
21,1,46.0,1,< 1 Year,No,27712.0,160.0,16,0
57,1,45.0,0,1-2 Year,Yes,27977.0,26.0,244,0
21,1,10.0,1,< 1 Year,No,22567.0,152.0,102,0
57,1,50.0,0,1-2 Year,Yes,39173.0,29.0,186,0
42,1,28.0,0,1-2 Year,Yes,25197.0,124.0,11,0
28,1,30.0,1,< 1 Year,No,32033.0,152.0,293,0
77,1,14.0,0,1-2 Year,Yes,22806.0,26.0,48,0
26,1,17.0,1,< 1 Year,No,26437.0,152.0,170,0
28,1,33.0,1,< 1 Year,No,32670.0,152.0,161,0
24,1,6.0,1,< 1 Year,No,2630.0,152.0,282,0
37,1,28.0,0,1-2 Year,No,26492.0,26.0,118,0
75,1,8.0,1,1-2 Year,No,28282.0,26.0,206,0
57,1,14.0,0,1-2 Year,No,26042.0,26.0,189,0
24,1,13.0,1,< 1 Year,No,27356.0,152.0,40,0
26,1,22.0,1,< 1 Year,No,33923.0,152.0,267,0
35,1,40.0,0,1-2 Year,Yes,27868.0,124.0,74,0
49,1,28.0,0,1-2 Year,Yes,33753.0,26.0,107,0
44,1,28.0,1,1-2 Year,No,42582.0,26.0,232,0
22,1,46.0,1,< 1 Year,No,22227.0,152.0,229,0
46,1,28.0,0,1-2 Year,Yes,41054.0,124.0,63,1
58,1,28.0,0,1-2 Year,Yes,60958.0,26.0,270,1
26,1,47.0,0,< 1 Year,Yes,36011.0,152.0,214,0
31,1,36.0,0,< 1 Year,Yes,33064.0,152.0,24,0
45,1,28.0,0,1-2 Year,Yes,41258.0,124.0,158,0
21,1,41.0,0,< 1 Year,Yes,28757.0,152.0,150,0
40,1,50.0,0,1-2 Year,Yes,37432.0,124.0,145,0
44,1,28.0,0,1-2 Year,Yes,22558.0,124.0,153,0
23,1,8.0,1,< 1 Year,No,31862.0,151.0,225,0
56,1,15.0,0,1-2 Year,Yes,2630.0,156.0,179,0
22,1,8.0,0,< 1 Year,Yes,39684.0,152.0,35,0
57,1,41.0,0,1-2 Year,Yes,2630.0,124.0,87,0
22,1,36.0,0,< 1 Year,No,2630.0,152.0,99,0
44,1,28.0,0,1-2 Year,Yes,35172.0,26.0,75,0
31,1,30.0,1,< 1 Year,No,23869.0,152.0,173,0
23,1,8.0,1,< 1 Year,No,66754.0,151.0,131,0
58,1,28.0,0,1-2 Year,Yes,24085.0,13.0,148,1
41,1,46.0,1,1-2 Year,No,2630.0,124.0,258,0
68,1,28.0,0,1-2 Year,No,38487.0,122.0,64,0
20,1,41.0,1,< 1 Year,No,44277.0,160.0,228,0
48,1,21.0,1,1-2 Year,No,34723.0,26.0,209,0
40,1,41.0,0,1-2 Year,Yes,38845.0,124.0,176,1
29,1,46.0,1,< 1 Year,No,2630.0,152.0,146,0
20,1,35.0,1,< 1 Year,No,32695.0,160.0,66,0
28,1,28.0,1,< 1 Year,No,23465.0,152.0,67,0
23,1,46.0,1,< 1 Year,No,39119.0,152.0,231,0
22,1,2.0,0,< 1 Year,Yes,19358.0,152.0,176,0
54,1,46.0,0,1-2 Year,Yes,25773.0,11.0,31,0
55,1,24.0,0,1-2 Year,Yes,47717.0,145.0,115,0
26,1,44.0,0,< 1 Year,Yes,2630.0,160.0,90,0
46,1,4.0,0,< 1 Year,Yes,2630.0,1.0,299,0
29,1,18.0,1,< 1 Year,No,27813.0,152.0,252,0
22,1,8.0,0,< 1 Year,Yes,40938.0,152.0,171,0
24,1,41.0,1,< 1 Year,No,27496.0,152.0,292,0
22,1,8.0,1,< 1 Year,No,42164.0,152.0,112,0
22,1,28.0,1,< 1 Year,No,45837.0,152.0,33,0
23,1,28.0,0,< 1 Year,Yes,34944.0,122.0,279,1
51,1,28.0,0,1-2 Year,Yes,52879.0,26.0,67,1
41,1,15.0,0,1-2 Year,Yes,32264.0,124.0,289,1
22,1,43.0,0,< 1 Year,Yes,38935.0,152.0,274,0
53,1,28.0,1,1-2 Year,No,46372.0,26.0,13,0
27,1,14.0,1,< 1 Year,No,16718.0,152.0,213,0
21,1,35.0,1,< 1 Year,No,32721.0,152.0,157,0
46,1,46.0,1,1-2 Year,No,20370.0,124.0,284,0
65,1,28.0,0,1-2 Year,Yes,41326.0,26.0,219,0
26,1,6.0,0,< 1 Year,Yes,15630.0,152.0,10,0
24,1,28.0,0,< 1 Year,Yes,51743.0,124.0,77,0
48,1,41.0,0,> 2 Years,Yes,43636.0,26.0,114,1
37,1,8.0,1,1-2 Year,No,32717.0,152.0,51,0
25,1,28.0,0,< 1 Year,Yes,32650.0,152.0,228,0
28,1,15.0,0,< 1 Year,Yes,25912.0,152.0,279,0
47,1,28.0,1,1-2 Year,No,32799.0,29.0,100,0
25,1,26.0,1,< 1 Year,No,36407.0,152.0,271,0
72,1,11.0,0,1-2 Year,Yes,38659.0,124.0,235,0
44,1,26.0,1,1-2 Year,No,29535.0,124.0,38,0
22,1,46.0,0,< 1 Year,No,38724.0,152.0,177,0
26,1,3.0,1,< 1 Year,No,24751.0,152.0,190,0
45,1,28.0,0,1-2 Year,Yes,36142.0,26.0,178,0
24,1,36.0,1,< 1 Year,No,27360.0,152.0,56,0
21,1,8.0,0,< 1 Year,Yes,41867.0,152.0,173,0
24,1,8.0,1,< 1 Year,No,53244.0,151.0,12,0
21,1,47.0,0,< 1 Year,Yes,35202.0,153.0,273,0
24,1,46.0,1,< 1 Year,No,28131.0,152.0,290,0
63,1,24.0,1,1-2 Year,No,35485.0,154.0,143,0
23,1,39.0,0,< 1 Year,Yes,29393.0,152.0,79,1
22,1,28.0,0,1-2 Year,Yes,67377.0,124.0,110,0
58,1,20.0,0,> 2 Years,Yes,2630.0,26.0,285,1
24,1,6.0,1,< 1 Year,No,20773.0,152.0,244,0
27,1,32.0,1,< 1 Year,No,2630.0,152.0,250,0
45,1,28.0,1,1-2 Year,No,29055.0,124.0,279,0
43,1,33.0,0,1-2 Year,Yes,31559.0,124.0,208,0
28,1,28.0,1,< 1 Year,No,34833.0,152.0,187,0
25,1,25.0,0,< 1 Year,Yes,29262.0,152.0,143,0
52,1,28.0,1,1-2 Year,Yes,2630.0,26.0,230,0
52,1,28.0,0,1-2 Year,Yes,59841.0,26.0,268,0
52,1,48.0,0,1-2 Year,Yes,2630.0,26.0,147,0
27,1,13.0,0,1-2 Year,Yes,29470.0,26.0,206,0
60,1,29.0,0,1-2 Year,Yes,2630.0,156.0,291,0
77,1,28.0,0,> 2 Years,Yes,30795.0,26.0,59,0
23,1,38.0,1,< 1 Year,No,2630.0,160.0,172,0
41,1,39.0,0,1-2 Year,Yes,2630.0,124.0,160,1
27,1,29.0,1,< 1 Year,No,37272.0,152.0,113,0
24,1,8.0,1,< 1 Year,No,37950.0,152.0,272,0
27,1,15.0,0,< 1 Year,No,35066.0,152.0,252,0
47,1,46.0,0,1-2 Year,Yes,33981.0,26.0,143,1
65,1,11.0,0,1-2 Year,Yes,35387.0,26.0,135,0
44,1,28.0,0,> 2 Years,Yes,31323.0,26.0,163,1
35,1,28.0,0,1-2 Year,Yes,21747.0,26.0,213,0
62,1,46.0,1,1-2 Year,No,37627.0,152.0,73,0
45,1,28.0,1,1-2 Year,Yes,39911.0,125.0,200,0
40,1,45.0,0,1-2 Year,Yes,32119.0,124.0,230,0
42,1,39.0,0,1-2 Year,Yes,2630.0,124.0,136,0
53,1,36.0,0,1-2 Year,Yes,33527.0,152.0,272,0
23,1,8.0,1,< 1 Year,No,36609.0,152.0,239,0
26,1,27.0,0,< 1 Year,Yes,2630.0,152.0,81,0
31,1,35.0,0,< 1 Year,Yes,33348.0,152.0,204,0
30,1,11.0,1,< 1 Year,No,43661.0,152.0,37,0
51,1,50.0,1,1-2 Year,No,28476.0,26.0,267,0
79,1,28.0,0,> 2 Years,Yes,45475.0,124.0,22,0
24,1,8.0,1,< 1 Year,No,25837.0,152.0,219,0
27,1,29.0,0,< 1 Year,Yes,2630.0,156.0,188,1
56,1,28.0,0,1-2 Year,Yes,45210.0,26.0,286,0
34,1,19.0,1,1-2 Year,No,38939.0,125.0,264,0
22,1,41.0,0,< 1 Year,Yes,32002.0,152.0,160,0
25,1,14.0,1,< 1 Year,No,26414.0,152.0,230,0
58,1,28.0,0,1-2 Year,Yes,38275.0,26.0,223,0
21,1,15.0,0,< 1 Year,Yes,25177.0,152.0,290,0
24,1,40.0,1,< 1 Year,No,33618.0,152.0,239,0
71,1,28.0,0,1-2 Year,Yes,42542.0,26.0,64,1
27,1,24.0,0,< 1 Year,Yes,31645.0,152.0,149,0
56,1,33.0,1,1-2 Year,No,47734.0,124.0,182,0
49,1,35.0,0,1-2 Year,Yes,28571.0,26.0,232,1
29,1,28.0,0,1-2 Year,Yes,2630.0,157.0,66,0
32,1,28.0,0,< 1 Year,Yes,39248.0,31.0,226,1
37,1,38.0,1,1-2 Year,No,27071.0,124.0,105,0
45,1,28.0,0,1-2 Year,Yes,50119.0,26.0,52,0
40,1,28.0,1,1-2 Year,No,36957.0,124.0,183,0
48,1,28.0,0,> 2 Years,Yes,42204.0,124.0,260,1
70,1,25.0,1,1-2 Year,No,2630.0,124.0,230,0
39,1,28.0,0,1-2 Year,Yes,54647.0,122.0,143,1
65,1,28.0,1,1-2 Year,No,28679.0,26.0,125,0
24,1,29.0,1,< 1 Year,No,34011.0,152.0,94,0
24,1,47.0,1,< 1 Year,No,37129.0,152.0,160,0
28,1,41.0,1,< 1 Year,No,23084.0,152.0,165,0
25,1,46.0,0,< 1 Year,No,21260.0,152.0,27,0
23,1,28.0,1,< 1 Year,No,97986.0,152.0,144,0
54,1,35.0,0,1-2 Year,Yes,2630.0,124.0,224,0
36,1,50.0,1,1-2 Year,No,32253.0,124.0,263,0
35,1,11.0,0,1-2 Year,Yes,2630.0,156.0,47,0
22,1,41.0,1,< 1 Year,Yes,34038.0,152.0,170,0
24,1,46.0,1,< 1 Year,No,25181.0,160.0,139,0
23,1,21.0,1,< 1 Year,No,40302.0,26.0,221,0
24,1,41.0,1,< 1 Year,No,36391.0,152.0,170,0
47,1,41.0,1,1-2 Year,No,29431.0,124.0,17,0
29,1,41.0,1,< 1 Year,No,37960.0,152.0,291,0
43,1,47.0,0,1-2 Year,Yes,29001.0,124.0,192,0
35,1,15.0,0,1-2 Year,Yes,28412.0,152.0,175,0
40,1,44.0,1,1-2 Year,No,27939.0,124.0,136,0
24,1,8.0,1,< 1 Year,No,36137.0,152.0,233,0
60,1,28.0,0,1-2 Year,No,2630.0,124.0,62,0
23,1,50.0,0,< 1 Year,Yes,41047.0,152.0,213,0
26,1,3.0,1,< 1 Year,No,20232.0,152.0,26,0
25,1,15.0,0,< 1 Year,Yes,34776.0,152.0,273,0
36,1,28.0,0,1-2 Year,Yes,36720.0,156.0,106,0
76,1,28.0,1,1-2 Year,No,26942.0,124.0,172,0
43,1,28.0,0,1-2 Year,Yes,47062.0,124.0,52,0
42,1,28.0,0,> 2 Years,Yes,45710.0,154.0,124,1
21,1,32.0,1,< 1 Year,No,28446.0,152.0,44,0
42,1,3.0,0,1-2 Year,Yes,38843.0,26.0,150,0
24,1,11.0,1,< 1 Year,No,20014.0,152.0,170,0
47,1,28.0,0,1-2 Year,Yes,46242.0,124.0,243,1
27,1,41.0,1,< 1 Year,No,24220.0,152.0,219,0
34,1,12.0,1,1-2 Year,No,2630.0,160.0,32,0
36,1,28.0,0,1-2 Year,Yes,48377.0,26.0,260,0
27,1,41.0,1,< 1 Year,Yes,2630.0,152.0,197,0
45,1,28.0,1,1-2 Year,No,74807.0,26.0,244,0
22,1,32.0,0,< 1 Year,No,2630.0,152.0,289,0
40,1,46.0,0,1-2 Year,Yes,34089.0,21.0,33,0
37,1,36.0,0,1-2 Year,Yes,26247.0,124.0,25,0
25,1,21.0,1,< 1 Year,No,22419.0,152.0,97,0
23,1,29.0,1,< 1 Year,No,37875.0,152.0,136,0
59,1,41.0,0,< 1 Year,Yes,2630.0,1.0,228,0
20,1,46.0,0,< 1 Year,Yes,48269.0,160.0,79,0
28,1,7.0,0,1-2 Year,Yes,2630.0,157.0,129,1
44,1,35.0,0,1-2 Year,Yes,36005.0,26.0,179,1
35,1,28.0,0,1-2 Year,Yes,42314.0,157.0,47,0
25,1,30.0,1,< 1 Year,No,24204.0,152.0,94,0
44,1,35.0,0,1-2 Year,Yes,29356.0,154.0,282,0
46,1,33.0,0,> 2 Years,Yes,38523.0,26.0,30,0
69,1,28.0,0,> 2 Years,Yes,56920.0,55.0,194,1
44,1,28.0,1,1-2 Year,Yes,44700.0,26.0,292,0
72,1,13.0,1,1-2 Year,No,40285.0,124.0,266,0
34,1,10.0,1,1-2 Year,No,24230.0,152.0,144,0
34,1,8.0,0,1-2 Year,Yes,29935.0,26.0,228,0
45,1,23.0,0,1-2 Year,Yes,30065.0,124.0,286,0
76,1,28.0,0,1-2 Year,Yes,54860.0,122.0,20,0
59,1,41.0,0,1-2 Year,Yes,37015.0,12.0,203,0
29,1,41.0,1,< 1 Year,No,30569.0,151.0,298,0
25,1,46.0,1,< 1 Year,No,30642.0,160.0,101,0
25,1,11.0,1,< 1 Year,No,29957.0,152.0,204,0
25,1,10.0,0,< 1 Year,Yes,26036.0,152.0,56,0
52,1,46.0,0,1-2 Year,Yes,38116.0,4.0,186,1
49,1,3.0,0,1-2 Year,Yes,32811.0,154.0,88,0
28,1,30.0,1,< 1 Year,No,22975.0,152.0,28,0
25,1,30.0,0,1-2 Year,Yes,2630.0,156.0,87,0
31,1,41.0,0,1-2 Year,Yes,2630.0,124.0,62,1
38,1,25.0,0,1-2 Year,Yes,49275.0,124.0,191,1
22,1,10.0,1,< 1 Year,No,2630.0,152.0,90,0
21,1,30.0,0,< 1 Year,No,24245.0,160.0,131,0
24,1,37.0,0,< 1 Year,No,2630.0,152.0,247,0
43,1,28.0,0,1-2 Year,Yes,39546.0,29.0,233,0
23,1,29.0,1,< 1 Year,No,22448.0,152.0,210,0
51,1,28.0,1,1-2 Year,No,32007.0,124.0,271,0
50,1,3.0,0,1-2 Year,Yes,20018.0,26.0,260,1
52,1,28.0,0,1-2 Year,Yes,40953.0,26.0,115,0
33,1,28.0,1,1-2 Year,No,26163.0,124.0,245,0
28,1,37.0,0,< 1 Year,Yes,27216.0,152.0,35,0
68,1,28.0,1,1-2 Year,No,42789.0,26.0,25,0
41,1,21.0,0,1-2 Year,Yes,29795.0,26.0,63,0
75,1,33.0,0,1-2 Year,Yes,37051.0,124.0,242,0
71,1,47.0,0,1-2 Year,Yes,39394.0,16.0,108,0
46,1,41.0,0,1-2 Year,Yes,30574.0,12.0,50,1
25,1,35.0,1,< 1 Year,No,30277.0,152.0,106,0
44,1,28.0,0,1-2 Year,Yes,54648.0,26.0,221,0
48,1,8.0,0,1-2 Year,Yes,2630.0,156.0,187,1
22,1,28.0,1,< 1 Year,No,39817.0,152.0,171,0
63,1,28.0,0,1-2 Year,Yes,44236.0,122.0,206,1
56,1,28.0,0,1-2 Year,Yes,32565.0,26.0,214,1
67,1,43.0,0,1-2 Year,Yes,40101.0,124.0,131,0
42,1,28.0,0,1-2 Year,Yes,38744.0,13.0,260,1
48,1,28.0,0,> 2 Years,Yes,49547.0,26.0,57,0
31,1,26.0,0,1-2 Year,Yes,2630.0,157.0,166,1
49,1,11.0,1,1-2 Year,No,2630.0,120.0,54,0
31,1,6.0,0,< 1 Year,Yes,24884.0,152.0,64,0
26,1,9.0,1,< 1 Year,No,23203.0,152.0,270,0
55,1,47.0,1,1-2 Year,No,34312.0,26.0,21,0
61,1,41.0,1,1-2 Year,No,34120.0,26.0,290,0
53,1,33.0,1,1-2 Year,Yes,37730.0,132.0,233,0
25,1,30.0,1,< 1 Year,No,24952.0,152.0,66,0
23,1,30.0,1,< 1 Year,No,24692.0,152.0,105,0
22,1,8.0,1,< 1 Year,No,27827.0,152.0,265,0
54,1,38.0,0,1-2 Year,Yes,2630.0,163.0,274,1
48,1,28.0,0,> 2 Years,Yes,27525.0,26.0,175,1
48,1,28.0,0,1-2 Year,Yes,29947.0,26.0,258,0
24,1,29.0,1,< 1 Year,No,32720.0,152.0,268,0
22,1,28.0,0,< 1 Year,Yes,49225.0,152.0,270,0
27,1,50.0,1,< 1 Year,No,30947.0,152.0,142,0
23,1,3.0,1,< 1 Year,No,35801.0,152.0,274,0
46,1,28.0,0,1-2 Year,Yes,79744.0,26.0,298,0
24,1,21.0,1,< 1 Year,No,21404.0,152.0,146,0
50,1,11.0,0,1-2 Year,Yes,2630.0,157.0,83,0
54,1,8.0,0,1-2 Year,Yes,34276.0,124.0,186,1
28,1,32.0,0,< 1 Year,Yes,38469.0,124.0,269,0
47,1,28.0,0,1-2 Year,No,25151.0,124.0,76,0
65,1,41.0,0,1-2 Year,Yes,44584.0,156.0,209,0
24,1,20.0,0,< 1 Year,Yes,2630.0,152.0,47,0
49,1,28.0,1,1-2 Year,Yes,40747.0,124.0,145,0
22,1,36.0,0,< 1 Year,Yes,28191.0,152.0,19,0
42,1,28.0,0,1-2 Year,Yes,2630.0,157.0,144,1
54,1,46.0,0,1-2 Year,Yes,27816.0,124.0,293,0
24,1,41.0,1,< 1 Year,No,19548.0,152.0,266,0
54,1,28.0,0,1-2 Year,Yes,29341.0,122.0,225,0
24,1,37.0,0,< 1 Year,Yes,24883.0,152.0,165,0
76,1,28.0,0,1-2 Year,Yes,31675.0,124.0,57,0
42,1,28.0,0,1-2 Year,Yes,2630.0,156.0,12,1
23,1,45.0,0,< 1 Year,Yes,22482.0,152.0,209,0
24,1,45.0,1,< 1 Year,No,28416.0,152.0,78,0
31,1,9.0,0,> 2 Years,Yes,2630.0,157.0,280,0
39,1,41.0,0,1-2 Year,Yes,36214.0,26.0,285,0
30,1,8.0,0,< 1 Year,Yes,32372.0,152.0,26,0
43,1,28.0,1,1-2 Year,No,35270.0,26.0,201,0
47,1,7.0,0,1-2 Year,Yes,45311.0,124.0,223,0
26,1,21.0,1,< 1 Year,No,39694.0,160.0,102,0
57,1,11.0,0,1-2 Year,Yes,2630.0,12.0,40,1
22,1,8.0,0,< 1 Year,Yes,31511.0,152.0,286,0
59,1,16.0,0,1-2 Year,Yes,34366.0,124.0,81,1
27,1,8.0,1,< 1 Year,No,32584.0,152.0,126,0
34,1,47.0,1,1-2 Year,No,46130.0,152.0,16,0
47,1,28.0,0,> 2 Years,Yes,30912.0,122.0,84,1
55,1,28.0,0,1-2 Year,Yes,44133.0,4.0,86,1
53,1,33.0,1,1-2 Year,No,26655.0,124.0,14,0
53,1,28.0,1,1-2 Year,No,45022.0,26.0,186,0
21,1,35.0,0,< 1 Year,Yes,27748.0,160.0,118,0
32,1,33.0,1,< 1 Year,Yes,34988.0,154.0,238,0
45,1,28.0,0,1-2 Year,Yes,58969.0,26.0,145,1
50,1,17.0,0,1-2 Year,Yes,40063.0,124.0,190,0
45,1,28.0,1,1-2 Year,No,66378.0,152.0,95,0
23,1,8.0,1,< 1 Year,No,33161.0,152.0,157,0
22,1,36.0,0,< 1 Year,Yes,2630.0,160.0,279,0
27,1,8.0,1,< 1 Year,No,28825.0,152.0,125,0
40,1,8.0,0,1-2 Year,Yes,63293.0,124.0,151,1
31,1,36.0,0,< 1 Year,Yes,39831.0,152.0,197,0
75,1,20.0,1,1-2 Year,No,2630.0,26.0,147,0
44,1,28.0,0,1-2 Year,Yes,41749.0,124.0,39,1
24,1,28.0,1,< 1 Year,No,32908.0,152.0,88,0
26,1,30.0,1,< 1 Year,No,23041.0,152.0,265,0
26,1,34.0,1,1-2 Year,No,32189.0,124.0,101,0
69,1,41.0,0,> 2 Years,Yes,52548.0,26.0,142,0
46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,280,0
44,1,0.0,0,1-2 Year,Yes,2630.0,26.0,238,1
49,1,45.0,0,1-2 Year,Yes,33939.0,124.0,171,0
77,1,28.0,0,1-2 Year,Yes,47544.0,26.0,45,0
28,1,28.0,1,< 1 Year,No,27794.0,152.0,243,0
64,0,35.0,0,1-2 Year,Yes,2630.0,10.0,111,0
37,1,29.0,0,1-2 Year,Yes,21282.0,124.0,190,1
24,1,18.0,1,< 1 Year,No,19171.0,152.0,28,0
